ID,Session0_Pilot1,Configuration,Period,Subject,Group,Profit,TotalProfit,Participate,conf,treat,orden,profit,totalProfit,totalEuros,totalPay,eurosFS,conF1,conF2,conF3,conF4,conF5,ownCon,groupF1,groupF2,groupF3,groupF4,groupF5,FS1G,FS2G,FS3G,FS4G,FS5G,sumFSG,cumSumFS,profF1,profF2,profF3,profF4,profF5,hasDecided,oldGroupF1,oldGroupF2,oldGroupF3,oldGroupF4,oldGroupF5,remainECU,age,gender,studies,level,q1,q2,q3,q4,q5,rand,ranking,screen,TimeAnteriorTutorialOK,TimeContinuarTutorialOK,TimeEmpezarTutorialOK,secsTime,remainTime,show,LeaveStage,TimeCuntoMeQuedaDecOK,TimeAceptarDecOK,maxValue1,minValue1,total,aRandCon[1],aRandCon[2],aRandCon[3],aRandCon[4],aRandCon[5],aRandCon[6],i,itRandCon,con_i,TimeContinuarEndPartOK,TimeEmpezarIniPart2OK,TimeContinuarQuestionsOK,sumaE_FS,TimeOKPaymentOK,timing
58,0,1,1,58,1,0,0,0,1,1,1,134.0925,134.0925,0,0,0,0,0,10,40,50,0,165,169,239,234,193,0,8.45,23.9,35.1,38.6,106.05,10.605,24.75,24.0825,32.265,29.835,23.16,1,0,0,0,0,0,100,18,1,,,-1,-1,-1,-1,-1,0.965902246,3,11,0,-284,-287,-1,28,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
59,0,1,1,59,2,0,0,0,1,2,2,118.17,118.17,0,0,0,15,15,15,15,10,30,128,160,119,142,100,0,8,11.9,21.3,20,61.2,6.12,19.2,22.8,16.065,18.105,12,1,0,0,0,0,0,30,36,0,,,-1,-1,-1,-1,-1,0.704813341,17,11,0,-284,-287,-1,28,0,0,29,26,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
60,0,1,1,60,1,0,0,0,1,1,1,134.0925,134.0925,0,0,0,11,46,19,8,16,0,165,169,239,234,193,0,8.45,23.9,35.1,38.6,106.05,10.605,24.75,24.0825,32.265,29.835,23.16,0,0,0,0,0,0,25,20,0,,,-1,-1,-1,-1,-1,0.922148437,5,11,0,-240,-242,-1,0,0,0,18,0,11,0,5,4,3,2,5,1,0,6,4,11,-,-,-,-,-,2
61,0,1,2,1,4,0,0,0,1,2,2,118.1475,226.425,0,0,0,20,30,25,10,15,0,415,105,63,132,130,0,5.25,6.3,19.8,26,57.35,14.05,62.25,14.9625,8.505,16.83,15.6,1,200,116,95,219,175,100,26,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,8,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
62,0,1,2,2,5,0,0,0,1,1,1,141.3,280.785,0,0,0,80,0,0,0,20,0,570,100,95,70,165,0,5,9.5,10.5,33,58,12.81,85.5,14.25,12.825,8.925,19.8,1,479,134,80,120,187,100,21,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,15,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
63,0,1,2,3,1,0,0,0,1,1,1,132.87,266.9625,0,0,0,20,20,20,20,20,0,80,232,262,176,250,0,11.6,26.2,26.4,50,114.2,22.025,12,33.06,35.37,22.44,30,1,165,169,239,234,193,100,49,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,42,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
64,0,1,2,4,2,0,0,0,1,2,2,133.36,311.53,0,0,0,32,2,12,11,3,40,197,112,110,160,105,0,5.6,11,24,21,61.6,12.28,29.55,15.96,14.85,20.4,12.6,0,128,160,119,142,100,100,58,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,0,1,0,35,0,3,0,6,1,6,4,3,2,5,7,2,3,-,-,-,-,-,1
65,0,1,2,5,3,0,0,0,1,1,1,138.7575,273.45,0,0,0,25,40,20,10,5,0,430,135,126,124,185,0,6.75,12.6,18.6,37,74.95,17.7,64.5,19.2375,17.01,15.81,22.2,1,233,147,202,182,236,0,18,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,16,1,0,18,15,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
66,0,1,2,6,3,0,0,0,1,1,1,138.7575,273.45,0,0,0,30,0,20,10,40,0,430,135,126,124,185,0,6.75,12.6,18.6,37,74.95,17.7,64.5,19.2375,17.01,15.81,22.2,1,233,147,202,182,236,100,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,13,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
67,0,1,2,7,6,0,0,0,1,2,2,122.9225,263.33,0,0,0,50,0,0,2,4,44,165,137,68,116,89,0,6.85,6.8,17.4,17.8,48.85,11.08,24.75,19.5225,9.18,14.79,10.68,1,203,52,93,79,191,100,21,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,43,1,0,59,44,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
68,0,1,2,8,6,0,0,0,1,2,2,164.9225,333.33,0,0,0,3,1,3,3,4,86,165,137,68,116,89,0,6.85,6.8,17.4,17.8,48.85,11.08,24.75,19.5225,9.18,14.79,10.68,1,203,52,93,79,191,100,23,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,24,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
69,0,1,2,9,5,0,0,0,1,1,1,141.3,280.785,0,0,0,20,10,10,10,50,0,570,100,95,70,165,0,5,9.5,10.5,33,58,12.81,85.5,14.25,12.825,8.925,19.8,1,479,134,80,120,187,0,24,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,30,1,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
70,0,1,2,10,6,0,0,0,1,2,2,113.9225,207.33,0,0,0,4,9,0,51,1,35,165,137,68,116,89,0,6.85,6.8,17.4,17.8,48.85,11.08,24.75,19.5225,9.18,14.79,10.68,0,203,52,93,79,191,100,24,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,0,1,0,0,0,9,0,6,5,4,6,3,1,2,7,3,9,-,-,-,-,-,2
71,0,1,2,11,4,0,0,0,1,2,2,173.1475,316.425,0,0,0,20,0,15,10,0,55,415,105,63,132,130,0,5.25,6.3,19.8,26,57.35,14.05,62.25,14.9625,8.505,16.83,15.6,1,200,116,95,219,175,55,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,37,1,0,40,38,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
72,0,1,2,12,6,0,0,0,1,2,2,108.9225,212.33,0,0,0,0,10,15,20,25,30,165,137,68,116,89,0,6.85,6.8,17.4,17.8,48.85,11.08,24.75,19.5225,9.18,14.79,10.68,1,203,52,93,79,191,100,39,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,30,1,0,55,30,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
73,0,1,2,13,4,0,0,0,1,2,2,118.1475,226.425,0,0,0,100,0,0,0,0,0,415,105,63,132,130,0,5.25,6.3,19.8,26,57.35,14.05,62.25,14.9625,8.505,16.83,15.6,1,200,116,95,219,175,100,29,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,38,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
74,0,1,2,14,3,0,0,0,1,1,1,138.7575,273.45,0,0,0,20,30,20,20,10,0,430,135,126,124,185,0,6.75,12.6,18.6,37,74.95,17.7,64.5,19.2375,17.01,15.81,22.2,1,233,147,202,182,236,100,46,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,22,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
75,0,1,2,15,4,0,0,0,1,2,2,128.1475,236.425,0,0,0,0,0,0,10,80,10,415,105,63,132,130,0,5.25,6.3,19.8,26,57.35,14.05,62.25,14.9625,8.505,16.83,15.6,1,200,116,95,219,175,10,27,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,37,1,0,41,38,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
76,0,1,2,16,5,0,0,0,1,1,1,141.3,280.785,0,0,0,85,5,5,5,0,0,570,100,95,70,165,0,5,9.5,10.5,33,58,12.81,85.5,14.25,12.825,8.925,19.8,1,479,134,80,120,187,0,23,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,32,1,0,34,32,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
77,0,1,2,17,6,0,0,0,1,2,2,78.9225,162.33,0,0,0,30,20,25,15,10,0,165,137,68,116,89,0,6.85,6.8,17.4,17.8,48.85,11.08,24.75,19.5225,9.18,14.79,10.68,1,203,52,93,79,191,100,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,23,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
78,0,1,2,18,2,0,0,0,1,2,2,164.36,336.53,0,0,0,10,9,3,3,4,71,197,112,110,160,105,0,5.6,11,24,21,61.6,12.28,29.55,15.96,14.85,20.4,12.6,1,128,160,119,142,100,100,21,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,19,1,0,50,18,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
79,0,1,2,19,3,0,0,0,1,1,1,138.7575,273.45,0,0,0,60,20,1,9,10,0,430,135,126,124,185,0,6.75,12.6,18.6,37,74.95,17.7,64.5,19.2375,17.01,15.81,22.2,1,233,147,202,182,236,0,21,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,26,1,0,31,26,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
80,0,1,2,20,5,0,0,0,1,1,1,141.3,280.785,0,0,0,50,10,10,10,20,0,570,100,95,70,165,0,5,9.5,10.5,33,58,12.81,85.5,14.25,12.825,8.925,19.8,1,479,134,80,120,187,0,24,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,12,1,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
81,0,1,2,21,6,0,0,0,1,2,2,123.9225,272.33,0,0,0,10,15,5,5,20,45,165,137,68,116,89,0,6.85,6.8,17.4,17.8,48.85,11.08,24.75,19.5225,9.18,14.79,10.68,1,203,52,93,79,191,45,22,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,30,1,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
82,0,1,2,22,3,0,0,0,1,1,1,138.7575,273.45,0,0,0,100,0,0,0,0,0,430,135,126,124,185,0,6.75,12.6,18.6,37,74.95,17.7,64.5,19.2375,17.01,15.81,22.2,0,233,147,202,182,236,100,24,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,0,1,0,0,0,0,0,5,1,5,4,3,2,0,6,2,0,-,-,-,-,-,0
83,0,1,2,23,2,0,0,0,1,2,2,93.36,187.53,0,0,0,25,31,20,16,8,0,197,112,110,160,105,0,5.6,11,24,21,61.6,12.28,29.55,15.96,14.85,20.4,12.6,1,128,160,119,142,100,16,18,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,10,1,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
84,0,1,2,24,4,0,0,0,1,2,2,118.1475,226.425,0,0,0,40,20,5,30,5,0,415,105,63,132,130,0,5.25,6.3,19.8,26,57.35,14.05,62.25,14.9625,8.505,16.83,15.6,1,200,116,95,219,175,10,19,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,17,1,0,29,16,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
85,0,1,2,25,2,0,0,0,1,2,2,113.36,221.53,0,0,0,0,10,20,20,30,20,197,112,110,160,105,0,5.6,11,24,21,61.6,12.28,29.55,15.96,14.85,20.4,12.6,1,128,160,119,142,100,100,41,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,24,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
86,0,1,2,26,6,0,0,0,1,2,2,78.9225,162.33,0,0,0,43,57,0,0,0,0,165,137,68,116,89,0,6.85,6.8,17.4,17.8,48.85,11.08,24.75,19.5225,9.18,14.79,10.68,1,203,52,93,79,191,100,19,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
87,0,1,2,27,6,0,0,0,1,2,2,178.9225,312.33,0,0,0,0,0,0,0,0,100,165,137,68,116,89,0,6.85,6.8,17.4,17.8,48.85,11.08,24.75,19.5225,9.18,14.79,10.68,1,203,52,93,79,191,100,19,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,41,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
88,0,1,2,28,3,0,0,0,1,1,1,138.7575,273.45,0,0,0,10,10,20,30,30,0,430,135,126,124,185,0,6.75,12.6,18.6,37,74.95,17.7,64.5,19.2375,17.01,15.81,22.2,1,233,147,202,182,236,0,24,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,27,1,0,30,26,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
89,0,1,2,29,1,0,0,0,1,1,1,132.87,266.9625,0,0,0,5,20,20,40,15,0,80,232,262,176,250,0,11.6,26.2,26.4,50,114.2,22.025,12,33.06,35.37,22.44,30,1,165,169,239,234,193,100,19,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,45,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
90,0,1,2,30,6,0,0,0,1,2,2,143.9225,302.33,0,0,0,10,5,5,5,10,65,165,137,68,116,89,0,6.85,6.8,17.4,17.8,48.85,11.08,24.75,19.5225,9.18,14.79,10.68,1,203,52,93,79,191,100,19,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,27,1,0,56,26,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
91,0,1,2,31,4,0,0,0,1,2,2,118.1475,276.425,0,0,0,100,0,0,0,0,0,415,105,63,132,130,0,5.25,6.3,19.8,26,57.35,14.05,62.25,14.9625,8.505,16.83,15.6,1,200,116,95,219,175,100,20,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,35,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
92,0,1,2,32,3,0,0,0,1,1,1,138.7575,273.45,0,0,0,40,5,10,5,40,0,430,135,126,124,185,0,6.75,12.6,18.6,37,74.95,17.7,64.5,19.2375,17.01,15.81,22.2,1,233,147,202,182,236,100,19,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,37,1,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
93,0,1,2,33,5,0,0,0,1,1,1,141.3,280.785,0,0,0,40,10,15,15,20,0,570,100,95,70,165,0,5,9.5,10.5,33,58,12.81,85.5,14.25,12.825,8.925,19.8,1,479,134,80,120,187,10,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,17,1,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
94,0,1,2,34,2,0,0,0,1,2,2,93.36,231.53,0,0,0,35,25,20,10,10,0,197,112,110,160,105,0,5.6,11,24,21,61.6,12.28,29.55,15.96,14.85,20.4,12.6,1,128,160,119,142,100,5,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,12,1,0,16,11,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
95,0,1,2,35,2,0,0,0,1,2,2,173.36,262.53,0,0,0,0,0,0,0,20,80,197,112,110,160,105,0,5.6,11,24,21,61.6,12.28,29.55,15.96,14.85,20.4,12.6,1,128,160,119,142,100,30,55,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,10,1,0,30,8,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
96,0,1,2,36,4,0,0,0,1,2,2,168.1475,326.425,0,0,0,20,15,10,5,0,50,415,105,63,132,130,0,5.25,6.3,19.8,26,57.35,14.05,62.25,14.9625,8.505,16.83,15.6,1,200,116,95,219,175,100,25,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,30,1,0,52,29,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
97,0,1,2,37,1,0,0,0,1,1,1,132.87,266.9625,0,0,0,0,100,0,0,0,0,80,232,262,176,250,0,11.6,26.2,26.4,50,114.2,22.025,12,33.06,35.37,22.44,30,1,165,169,239,234,193,100,22,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,44,1,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
98,0,1,2,38,4,0,0,0,1,2,2,118.1475,241.425,0,0,0,20,25,5,30,20,0,415,105,63,132,130,0,5.25,6.3,19.8,26,57.35,14.05,62.25,14.9625,8.505,16.83,15.6,1,200,116,95,219,175,25,22,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,32,1,0,37,32,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
99,0,1,2,39,3,0,0,0,1,1,1,138.7575,273.45,0,0,0,40,20,20,10,10,0,430,135,126,124,185,0,6.75,12.6,18.6,37,74.95,17.7,64.5,19.2375,17.01,15.81,22.2,1,233,147,202,182,236,10,29,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,8,1,0,21,6,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
100,0,1,2,40,2,0,0,0,1,2,2,103.36,191.53,0,0,0,60,10,10,5,5,10,197,112,110,160,105,0,5.6,11,24,21,61.6,12.28,29.55,15.96,14.85,20.4,12.6,1,128,160,119,142,100,100,26,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,38,1,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
101,0,1,2,41,2,0,0,0,1,2,2,153.36,311.53,0,0,0,0,0,0,40,0,60,197,112,110,160,105,0,5.6,11,24,21,61.6,12.28,29.55,15.96,14.85,20.4,12.6,1,128,160,119,142,100,100,21,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,31,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
102,0,1,2,42,5,0,0,0,1,1,1,141.3,280.785,0,0,0,50,15,15,10,10,0,570,100,95,70,165,0,5,9.5,10.5,33,58,12.81,85.5,14.25,12.825,8.925,19.8,1,479,134,80,120,187,100,24,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,22,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
103,0,1,2,43,1,0,0,0,1,1,1,132.87,266.9625,0,0,0,30,20,20,20,10,0,80,232,262,176,250,0,11.6,26.2,26.4,50,114.2,22.025,12,33.06,35.37,22.44,30,1,165,169,239,234,193,0,21,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,24,1,0,40,23,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
104,0,1,2,44,5,0,0,0,1,1,1,141.3,280.785,0,0,0,20,20,40,10,10,0,570,100,95,70,165,0,5,9.5,10.5,33,58,12.81,85.5,14.25,12.825,8.925,19.8,1,479,134,80,120,187,0,19,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,20,1,0,20,18,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
105,0,1,2,45,4,0,0,0,1,2,2,118.1475,226.425,0,0,0,75,10,0,15,0,0,415,105,63,132,130,0,5.25,6.3,19.8,26,57.35,14.05,62.25,14.9625,8.505,16.83,15.6,1,200,116,95,219,175,0,19,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,12,1,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
106,0,1,2,46,6,0,0,0,1,2,2,98.9225,202.33,0,0,0,15,20,15,15,15,20,165,137,68,116,89,0,6.85,6.8,17.4,17.8,48.85,11.08,24.75,19.5225,9.18,14.79,10.68,1,203,52,93,79,191,20,34,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,28,1,0,32,27,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
107,0,1,2,47,5,0,0,0,1,1,1,141.3,280.785,0,0,0,75,5,0,10,10,0,570,100,95,70,165,0,5,9.5,10.5,33,58,12.81,85.5,14.25,12.825,8.925,19.8,1,479,134,80,120,187,100,18,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,20,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
108,0,1,2,48,1,0,0,0,1,1,1,132.87,266.9625,0,0,0,0,5,15,20,60,0,80,232,262,176,250,0,11.6,26.2,26.4,50,114.2,22.025,12,33.06,35.37,22.44,30,1,165,169,239,234,193,100,35,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,31,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
109,0,1,2,49,1,0,0,0,1,1,1,132.87,266.9625,0,0,0,0,0,100,0,0,0,80,232,262,176,250,0,11.6,26.2,26.4,50,114.2,22.025,12,33.06,35.37,22.44,30,1,165,169,239,234,193,100,24,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,25,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
110,0,1,2,50,1,0,0,0,1,1,1,132.87,266.9625,0,0,0,10,20,40,20,10,0,80,232,262,176,250,0,11.6,26.2,26.4,50,114.2,22.025,12,33.06,35.37,22.44,30,1,165,169,239,234,193,100,21,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,7,1,0,51,5,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
111,0,1,2,51,3,0,0,0,1,1,1,138.7575,273.45,0,0,0,5,10,15,30,40,0,430,135,126,124,185,0,6.75,12.6,18.6,37,74.95,17.7,64.5,19.2375,17.01,15.81,22.2,1,233,147,202,182,236,0,22,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,9,1,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
112,0,1,2,52,5,0,0,0,1,1,1,141.3,280.785,0,0,0,100,0,0,0,0,0,570,100,95,70,165,0,5,9.5,10.5,33,58,12.81,85.5,14.25,12.825,8.925,19.8,1,479,134,80,120,187,100,19,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,43,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
113,0,1,2,53,5,0,0,0,1,1,1,141.3,280.785,0,0,0,50,25,0,0,25,0,570,100,95,70,165,0,5,9.5,10.5,33,58,12.81,85.5,14.25,12.825,8.925,19.8,1,479,134,80,120,187,100,37,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,34,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
114,0,1,2,54,4,0,0,0,1,2,2,158.1475,311.425,0,0,0,20,5,3,22,10,40,415,105,63,132,130,0,5.25,6.3,19.8,26,57.35,14.05,62.25,14.9625,8.505,16.83,15.6,1,200,116,95,219,175,45,19,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,5,1,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
115,0,1,2,55,1,0,0,0,1,1,1,132.87,266.9625,0,0,0,5,25,20,15,35,0,80,232,262,176,250,0,11.6,26.2,26.4,50,114.2,22.025,12,33.06,35.37,22.44,30,1,165,169,239,234,193,100,19,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,8,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
116,0,1,2,56,2,0,0,0,1,2,2,103.36,191.53,0,0,0,20,10,10,40,10,10,197,112,110,160,105,0,5.6,11,24,21,61.6,12.28,29.55,15.96,14.85,20.4,12.6,1,128,160,119,142,100,100,20,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,29,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
117,0,1,2,57,3,0,0,0,1,1,1,138.7575,273.45,0,0,0,100,0,0,0,0,0,430,135,126,124,185,0,6.75,12.6,18.6,37,74.95,17.7,64.5,19.2375,17.01,15.81,22.2,1,233,147,202,182,236,100,19,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,42,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
118,0,1,2,58,1,0,0,0,1,1,1,132.87,266.9625,0,0,0,0,0,0,20,80,0,80,232,262,176,250,0,11.6,26.2,26.4,50,114.2,22.025,12,33.06,35.37,22.44,30,1,165,169,239,234,193,100,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,32,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
119,0,1,2,59,2,0,0,0,1,2,2,118.36,236.53,0,0,0,15,15,15,15,15,25,197,112,110,160,105,0,5.6,11,24,21,61.6,12.28,29.55,15.96,14.85,20.4,12.6,1,128,160,119,142,100,25,36,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,40,1,0,42,39,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
120,0,1,2,60,1,0,0,0,1,1,1,132.87,266.9625,0,0,0,10,22,27,21,20,0,80,232,262,176,250,0,11.6,26.2,26.4,50,114.2,22.025,12,33.06,35.37,22.44,30,1,165,169,239,234,193,0,20,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,17,1,0,17,15,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
121,0,1,3,1,4,0,0,0,1,2,2,118.8,345.225,0,0,0,30,20,20,15,15,0,465,120,50,80,125,0,6,5,12,25,48,18.85,69.75,17.1,6.75,10.2,15,1,415,105,63,132,130,30,26,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,24,1,0,33,23,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
122,0,1,3,2,5,0,0,0,1,1,1,138.8325,419.6175,0,0,0,80,10,0,0,10,0,440,135,107,132,186,0,6.75,10.7,19.8,37.2,74.45,20.255,66,19.2375,14.445,16.83,22.32,1,570,100,95,70,165,100,21,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,27,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
123,0,1,3,3,1,0,0,0,1,1,1,135.615,402.5775,0,0,0,68,0,0,14,18,0,272,169,153,181,225,0,8.45,15.3,27.15,45,95.9,31.615,40.8,24.0825,20.655,23.0775,27,0,80,232,262,176,250,100,49,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,0,1,0,0,0,0,0,5,4,1,5,2,3,0,6,3,0,-,-,-,-,-,0
124,0,1,3,4,2,0,0,0,1,2,2,159.8525,471.3825,0,0,0,20,0,0,0,0,80,186,105,89,98,104,0,5.25,8.9,14.7,20.8,49.65,17.245,27.9,14.9625,12.015,12.495,12.48,1,197,112,110,160,105,100,58,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,26,1,0,60,25,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
